tweetID;numberOfRetweet;numberOfFavorites;spam_score;positive_score;negative_score;neutral_score;user_credibility;tweet_rumor_score
796463331297128449;38695.00;0.00;0.00;0.00;0.98;0.02;0.64;0.71
796463331276009474;0.00;1.00;0.00;0.00;0.96;0.03;0.83;0.95
796463331255132161;0.00;2.00;0.00;0.03;0.94;0.03;0.61;0.62
796463331217281025;956.00;0.00;0.01;0.01;0.78;0.22;0.33;0.39
796463331196489730;38695.00;0.00;0.00;0.00;0.98;0.02;0.66;0.71
796463331141976064;79.00;0.00;0.00;0.02;0.19;0.79;0.60;0.70
796463331108233216;21762.00;0.00;0.00;0.00;1.00;0.00;0.58;0.62
796463331104145408;47871.00;0.00;0.00;0.00;0.99;0.01;0.62;0.58
796463331100004352;81.00;0.00;0.00;0.01;0.78;0.22;0.74;0.50
796463331079024643;6957.00;0.00;0.00;0.00;0.98;0.02;0.61;0.80
796463331049689090;6592.00;0.00;0.00;0.00;0.98;0.02;0.73;0.75
796463331045425152;50.00;0.00;0.01;0.01;0.85;0.14;0.57;0.22
796463331032891392;27728.00;0.00;0.00;0.00;0.91;0.08;0.48;0.69
796463330982592513;78639.00;0.00;0.00;0.00;1.00;0.00;0.65;0.60
796463330961432576;7.00;0.00;0.01;0.00;0.96;0.04;0.72;0.75
796463330957238272;0.00;0.00;0.00;0.01;0.31;0.68;0.47;0.52
796463330948825088;423.00;0.00;0.00;0.00;0.99;0.01;0.64;0.63
796463330898550784;2418.00;0.00;0.00;0.00;0.91;0.09;0.55;0.58
796463330865115136;0.00;0.00;0.01;0.01;0.78;0.22;0.39;0.45
796463330860957701;0.00;0.00;0.00;0.01;0.93;0.06;0.70;0.71
796463330856763393;2677.00;0.00;0.00;0.00;0.96;0.04;0.77;0.83
796463330856669184;2460.00;0.00;0.00;0.05;0.84;0.10;0.59;0.63
796463330848362497;814.00;0.00;0.00;0.00;0.92;0.07;0.58;0.65
796463330848174080;1.00;0.00;0.00;0.00;0.89;0.11;0.68;0.79
796463330844147712;6477.00;0.00;0.00;0.00;1.00;0.00;0.76;0.68
796463330768592896;0.00;1.00;0.00;0.00;0.99;0.01;0.54;0.92
796463330663788544;13136.00;0.00;0.00;0.00;1.00;0.00;0.62;0.84
796463330655346688;6011.00;0.00;0.00;0.01;0.91;0.08;0.46;0.36
796463330655342592;8165.00;0.00;0.00;0.05;0.95;0.01;0.43;0.70
796463330613460992;717.00;0.00;0.00;0.00;1.00;0.00;0.63;0.77
796463330571522048;17630.00;0.00;0.00;0.01;0.77;0.22;0.64;0.72
796463330533593088;1.00;0.00;0.00;0.01;0.78;0.22;0.68;0.39
796463330516959232;0.00;0.00;0.00;0.00;1.00;0.00;0.56;0.45
796463330483376132;4.00;0.00;0.00;0.01;0.22;0.77;0.63;0.84
796463330470793216;987.00;0.00;0.00;0.00;0.92;0.08;0.63;0.78
796463330315698178;224.00;0.00;0.00;0.00;0.99;0.01;0.70;0.71
796463330282049536;0.00;0.00;0.00;0.00;1.00;0.00;0.49;0.90
796463330244358144;85832.00;0.00;0.95;0.01;0.84;0.15;0.51;0.95
796463330214998021;0.00;0.00;0.00;0.01;0.97;0.02;0.53;0.81
796463330193981440;48.00;0.00;0.00;0.01;0.86;0.13;0.57;0.30
796463330185662471;23616.00;0.00;0.00;0.00;0.99;0.01;0.70;0.57
796463330185662468;192.00;0.00;0.00;0.01;0.43;0.56;0.63;0.53
796463330152120324;0.00;1.00;0.00;0.00;0.95;0.04;0.65;0.59
796463330110164992;47871.00;0.00;0.00;0.00;0.99;0.01;0.43;0.58
796463330093309952;0.00;0.00;0.00;0.01;0.92;0.08;0.64;0.66
796463330084855809;0.00;1.00;0.00;0.00;0.99;0.01;0.62;0.55
796463330072334340;47.00;0.00;0.00;0.00;0.79;0.21;0.79;0.78
796463330026287104;867.00;0.00;0.00;0.01;0.79;0.20;0.73;0.70
796463329988513793;0.00;0.00;0.00;0.01;0.78;0.22;0.34;0.49
796463329979969536;91972.00;0.00;0.00;0.00;0.99;0.01;0.73;0.77
796463329946587137;566.00;0.00;0.00;0.00;0.95;0.05;0.76;0.75
796463329913032708;46975.00;0.00;0.00;0.00;0.83;0.16;0.70;0.70
796463329892040704;1.00;0.00;0.00;0.00;0.67;0.33;0.43;0.64
796463329875259393;198.00;0.00;0.00;0.00;1.00;0.00;0.47;0.54
796463329849942016;0.00;0.00;0.00;0.01;0.84;0.15;0.71;0.53
796463329841651712;15655.00;0.00;0.00;0.02;0.30;0.68;0.49;0.60
796463329803980800;0.00;0.00;0.00;0.00;0.97;0.03;0.65;0.77
796463329791397888;5271.00;0.00;0.00;0.01;0.92;0.08;0.58;0.33
796463329753624577;1193.00;0.00;0.00;0.00;1.00;0.00;0.44;0.26
796463329728430081;0.00;0.00;0.00;0.00;1.00;0.00;0.67;0.45
796463329724289026;11.00;0.00;0.00;0.34;0.47;0.19;0.67;0.42
796463329715720192;1119.00;0.00;0.00;0.01;0.91;0.08;0.67;0.52
796463329698934784;0.00;1.00;0.00;0.00;0.99;0.00;0.59;0.97
796463329678151688;16.00;0.00;0.00;0.01;0.75;0.23;0.69;0.50
796463329678131201;4852.00;0.00;0.00;0.00;1.00;0.00;0.81;0.76
796463329652961288;20862.00;0.00;0.40;0.00;1.00;0.00;0.65;0.70
796463329644576768;0.00;1.00;0.00;0.00;0.99;0.01;0.68;0.97
796463329631961089;6365.00;0.00;0.00;0.00;1.00;0.00;0.55;0.71
796463329615093760;1193.00;0.00;0.00;0.00;1.00;0.00;0.52;0.26
796463329527169024;720.00;0.00;0.00;0.00;0.93;0.07;0.70;0.54
796463329518780416;3.00;2.00;0.00;0.00;0.99;0.00;0.67;0.74
796463329518632960;888.00;0.00;0.00;0.00;1.00;0.00;0.60;0.30
796463329493549056;0.00;0.00;0.00;0.00;0.89;0.11;0.82;0.82
796463329485213697;18.00;0.00;0.00;0.01;0.99;0.00;0.58;0.81
796463329472458752;196.00;0.00;0.00;0.01;0.96;0.03;0.63;0.76
796463329464242176;5.00;0.00;0.00;0.01;0.78;0.22;0.50;0.30
796463329451479040;6484.00;0.00;0.00;0.00;1.00;0.00;0.76;0.68
796463329447387136;117.00;0.00;0.00;0.01;0.77;0.22;0.70;0.35
796463329363562496;96317.00;0.00;0.00;0.00;0.97;0.02;0.47;0.34
796463329313247234;7.00;0.00;0.03;0.02;0.96;0.02;0.62;0.19
796463329300488192;0.00;1.00;0.00;0.01;0.94;0.05;0.54;0.77
796463329279639553;4.00;0.00;0.00;0.02;0.98;0.00;0.62;0.72
796463329262915597;196.00;0.00;0.00;0.01;0.96;0.03;0.59;0.76
796463329262915592;1681.00;0.00;0.00;0.00;1.00;0.00;0.40;0.52
796463329212514305;0.00;0.00;0.00;0.02;0.60;0.38;0.62;0.65
796463329174810628;397.00;0.00;0.00;0.00;0.86;0.14;0.74;0.40
796463329162235905;914.00;0.00;0.00;0.00;0.97;0.03;0.56;0.33
796463329162055680;574.00;0.00;0.00;0.02;0.98;0.00;0.77;0.78
796463329137008640;1.00;0.00;0.00;0.01;0.80;0.18;0.64;0.87
796463329124503553;2.00;4.00;0.01;0.00;1.00;0.00;0.67;0.82
796463329078312960;30.00;0.00;0.00;0.00;0.98;0.02;0.49;0.81
796463329074171911;8.00;0.00;0.00;0.00;0.99;0.00;0.57;0.65
796463329049006080;24054.00;0.00;0.00;0.00;1.00;0.00;0.53;0.73
796463329019502593;0.00;0.00;0.00;0.02;0.92;0.06;0.62;0.47
796463329015382018;66.00;0.00;0.00;0.01;0.61;0.37;0.60;0.27
796463329011257346;4419.00;0.00;0.00;0.01;0.77;0.22;0.69;0.30
796463329006927872;2516.00;0.00;0.00;0.05;0.84;0.10;0.69;0.63
796463329002844162;50.00;0.00;0.00;0.01;0.90;0.09;0.71;0.33
796463328906399746;6484.00;0.00;0.00;0.00;1.00;0.00;0.48;0.68
796463328906379266;195.00;0.00;0.00;0.01;0.99;0.01;0.77;0.72
796463328881061888;424.00;0.00;0.00;0.01;0.96;0.03;0.67;0.56
796463328864378880;722.00;0.00;0.00;0.00;0.85;0.15;0.47;0.48
796463328860180480;18390.00;0.00;0.02;0.01;0.78;0.22;0.42;0.26
796463328839290880;0.00;0.00;0.00;0.00;0.84;0.16;0.40;0.77
796463328818319360;1.00;0.00;0.00;0.01;0.31;0.68;0.63;0.48
796463328809742336;178.00;0.00;0.00;0.01;0.78;0.22;0.63;0.34
796463328805519360;577.00;0.00;0.00;0.00;1.00;0.00;0.68;0.83
796463328751190016;317.00;0.00;0.00;0.00;1.00;0.00;0.67;0.67
796463328725843968;942.00;0.00;0.00;0.01;0.96;0.03;0.65;0.64
796463328721829889;0.00;0.00;0.00;0.00;1.00;0.00;0.53;0.58
796463328709197824;98.00;0.00;0.00;0.01;0.99;0.00;0.56;0.54
796463328704925696;855.00;0.00;0.00;0.00;0.92;0.07;0.78;0.65
796463328700854272;96317.00;0.00;0.00;0.00;0.97;0.02;0.39;0.34
796463328675696640;28.00;0.00;0.00;0.01;0.96;0.03;0.74;0.66
796463328663105536;1.00;0.00;0.01;0.00;0.93;0.07;0.51;0.60
796463328658759680;37.00;0.00;0.22;0.07;0.39;0.54;0.38;0.30
796463328633716736;438.00;0.00;0.00;0.00;0.99;0.01;0.61;0.76
796463328621133825;3.00;0.00;0.00;0.00;0.99;0.01;0.59;0.57
796463328600137728;1.00;0.00;0.00;0.07;0.80;0.13;0.77;0.81
796463328583368704;100.00;0.00;0.00;0.00;1.00;0.00;0.78;0.72
796463328532905984;574.00;0.00;0.00;0.02;0.98;0.00;0.68;0.78
796463328528920576;41.00;0.00;0.00;0.00;0.98;0.02;0.75;0.87
796463328474394624;0.00;0.00;0.00;0.00;0.99;0.01;0.60;0.87
796463328465850369;2970.00;0.00;0.00;0.01;0.85;0.14;0.55;0.54
796463328440832002;47949.00;0.00;0.00;0.00;0.99;0.01;0.50;0.58
796463328419688448;159.00;0.00;0.00;0.01;0.96;0.03;0.67;0.57
796463328407257088;88.00;0.00;0.00;0.00;0.99;0.00;0.63;0.74
796463328390500359;2.00;3.00;0.00;0.00;1.00;0.00;0.73;0.61
796463328377929729;1568.00;0.00;0.46;0.01;0.78;0.22;0.43;0.79
796463328377839616;1943.00;0.00;0.00;0.00;0.93;0.07;0.45;0.40
796463328348385280;0.00;0.00;0.00;0.01;0.67;0.33;0.75;0.75
796463328331780106;2.00;2.00;0.00;0.00;1.00;0.00;0.65;0.75
796463328323313664;0.00;0.00;0.00;0.00;0.97;0.02;0.69;0.90
796463328293842944;0.00;0.00;0.00;0.01;0.78;0.22;0.53;0.58
796463328235311104;5346.00;0.00;0.01;0.01;0.78;0.22;0.48;0.16
796463328222556160;397.00;0.00;0.00;0.05;0.95;0.01;0.51;0.79
796463328172396544;7.00;0.00;0.00;0.01;0.78;0.22;0.52;0.34
796463328105287680;3.00;0.00;0.00;0.01;0.54;0.45;0.57;0.23
796463328067358720;67.00;0.00;0.00;0.00;0.99;0.00;0.73;0.73
796463328025579520;736.00;0.00;0.00;0.00;1.00;0.00;0.68;0.77
796463328008749056;38841.00;0.00;0.00;0.00;0.98;0.02;0.61;0.71
796463328004624386;855.00;0.00;0.00;0.00;0.92;0.07;0.61;0.65
796463328000430080;4852.00;0.00;0.00;0.00;1.00;0.00;0.71;0.76
796463327979270145;2407.00;0.00;0.00;0.00;1.00;0.00;0.44;0.53
796463327954268160;54.00;0.00;0.00;0.00;1.00;0.00;0.76;0.79
796463327945822210;2013.00;0.00;0.00;0.01;0.99;0.01;0.66;0.53
796463327929102336;1242.00;0.00;0.00;0.01;0.98;0.01;0.59;0.62
796463327908134912;94.00;0.00;0.00;0.00;0.94;0.05;0.53;0.52
796463327903879168;0.00;0.00;0.00;0.01;0.78;0.22;0.41;0.25
796463327857823752;5271.00;0.00;0.00;0.01;0.92;0.08;0.64;0.33
796463327811661824;0.00;0.00;0.00;0.21;0.75;0.04;0.57;0.93
796463327765479424;1.00;0.00;0.00;0.00;1.00;0.00;0.47;0.85
796463327765360640;417.00;0.00;0.00;0.00;0.82;0.18;0.63;0.61
796463327706759168;6734.00;0.00;0.00;0.00;0.98;0.02;0.64;0.75
796463327660691463;1.00;0.00;0.01;0.00;0.92;0.08;0.43;0.20
796463327639719942;160.00;0.00;0.00;0.01;0.78;0.22;0.41;0.27
796463327610281984;0.00;0.00;0.00;0.00;1.00;0.00;0.77;0.72
796463327606022144;37.00;0.00;0.00;0.00;1.00;0.00;0.72;0.59
796463327580917760;4290.00;0.00;0.00;0.00;0.84;0.16;0.57;0.64
796463327555846144;33.00;0.00;0.00;0.00;0.69;0.30;0.51;0.75
796463327551639554;63437.00;0.00;0.00;0.01;0.78;0.22;0.66;0.20
796463327534862336;6716.00;0.00;0.00;0.01;0.89;0.10;0.62;0.84
796463327513899008;0.00;3.00;0.00;0.00;1.00;0.00;0.73;0.91
796463327501225984;0.00;1.00;0.00;0.01;0.78;0.22;0.39;0.36
796463327488724998;6370.00;0.00;0.00;0.01;0.78;0.22;0.57;0.57
796463327371202560;27829.00;0.00;0.00;0.00;0.91;0.08;0.66;0.69
796463327362818057;9606.00;0.00;0.00;0.00;0.95;0.05;0.53;0.61
796463327316733952;846.00;0.00;0.00;0.01;0.80;0.20;0.59;0.41
796463327299784705;137.00;0.00;0.00;0.00;1.00;0.00;0.42;0.70
796463327291568128;15.00;0.00;0.00;0.01;0.78;0.22;0.51;0.63
796463327270473729;234.00;0.00;0.00;0.00;0.99;0.01;0.55;0.24
796463327257903104;0.00;0.00;0.00;0.01;0.31;0.68;0.75;0.66
796463327253671936;1814.00;0.00;0.00;0.01;0.78;0.21;0.59;0.31
796463327211909121;0.00;2.00;0.00;0.00;1.00;0.00;0.75;0.65
796463327186587650;406.00;0.00;0.00;0.05;0.95;0.01;0.41;0.79
796463327157387264;4.00;0.00;0.00;0.01;0.98;0.01;0.61;0.73
796463327153192960;2831.00;0.00;0.00;0.16;0.33;0.51;0.72;0.56
796463327065100292;1.00;3.00;0.00;0.06;0.85;0.09;0.57;0.71
796463327060918273;8.00;0.00;0.00;0.00;0.46;0.54;0.58;0.60
796463327031525376;6.00;0.00;0.00;0.02;0.17;0.82;0.58;0.40
796463326985420800;57.00;0.00;0.00;0.00;1.00;0.00;0.37;0.77
796463326981214208;9.00;0.00;0.00;0.00;0.98;0.01;0.53;0.38
796463326909923329;1717.00;0.00;0.00;0.00;1.00;0.00;0.66;0.52
796463326909767680;1.00;0.00;0.00;0.01;0.78;0.22;0.65;0.38
796463326867824641;5802.00;0.00;0.00;0.02;0.57;0.41;0.77;0.91
796463326846996485;20.00;0.00;0.00;0.01;0.88;0.12;0.78;0.64
796463326834331649;0.00;0.00;0.00;0.02;0.91;0.07;0.54;0.50
796463326796664833;1265.00;0.00;0.00;0.01;0.98;0.01;0.75;0.62
796463326779895808;159.00;0.00;0.00;0.00;0.84;0.15;0.51;0.57
796463326729355264;4.00;0.00;0.00;0.02;0.97;0.01;0.64;0.78
796463326712754179;5791.00;0.00;0.00;0.00;0.65;0.35;0.59;0.36
796463326700171264;35774.00;0.00;0.56;0.00;1.00;0.00;0.63;0.66
796463326675038209;20168.00;0.00;0.00;0.00;0.98;0.02;0.70;0.76
796463326666641412;10.00;9.00;0.00;0.00;1.00;0.00;0.72;0.86
796463326666641411;19.00;0.00;0.00;0.00;0.97;0.03;0.50;0.77
796463326649839616;166.00;0.00;0.00;0.27;0.31;0.41;0.70;0.67
796463326649683968;57.00;0.00;0.00;0.00;0.93;0.07;0.74;0.78
796463326637133824;335.00;0.00;0.00;0.00;0.89;0.11;0.49;0.40
796463326599532550;645.00;0.00;0.00;0.05;0.71;0.24;0.66;0.58
796463326586769408;24130.00;0.00;0.00;0.00;1.00;0.00;0.42;0.75
796463326503010305;15684.00;0.00;0.00;0.02;0.30;0.68;0.62;0.60
796463326490402817;462.00;0.00;0.00;0.00;1.00;0.00;0.66;0.87
796463326482104320;39138.00;0.00;0.00;0.01;0.78;0.22;0.47;0.59
796463326439931904;0.00;1.00;0.00;0.00;0.98;0.02;0.64;0.85
796463326435954688;0.00;0.00;0.00;0.00;0.94;0.06;0.72;0.60
796463326406516737;2781.00;0.00;0.00;0.02;0.90;0.08;0.55;0.40
796463326389800964;1265.00;0.00;0.00;0.01;0.98;0.01;0.57;0.62
796463326364598272;877.00;0.00;0.00;0.00;0.92;0.07;0.41;0.65
796463326284816385;8.00;0.00;0.00;0.00;0.99;0.00;0.51;0.79
796463326230298624;0.00;0.00;0.00;0.00;0.99;0.01;0.67;0.58
796463326213656577;428.00;0.00;0.00;0.00;0.86;0.14;0.70;0.72
796463326192664576;0.00;0.00;0.00;0.00;1.00;0.00;0.54;0.72
796463326188490753;399.00;0.00;0.00;0.00;0.97;0.03;0.73;0.71
796463326163324929;9.00;0.00;0.00;0.00;1.00;0.00;0.39;0.78
796463326163255296;0.00;1.00;0.01;0.01;0.78;0.22;0.35;0.39
796463326100410371;1244.00;0.00;0.00;0.00;0.98;0.02;0.71;0.70
796463326100385794;163.00;0.00;0.00;0.03;0.94;0.02;0.52;0.71
796463326100332548;0.00;0.00;0.00;0.00;1.00;0.00;0.73;0.61
796463326092029953;92786.00;0.00;0.00;0.05;0.95;0.01;0.50;0.58
796463326091825152;106.00;0.00;0.00;0.01;0.78;0.22;0.51;0.55
796463326075228160;263.00;0.00;0.60;0.01;0.86;0.13;0.40;0.22
796463326037348352;0.00;0.00;0.00;0.00;1.00;0.00;0.54;0.74
796463325987016704;0.00;0.00;0.02;0.02;0.84;0.14;0.43;0.68
796463325949390849;137.00;0.00;0.00;0.01;0.78;0.22;0.50;0.28
796463325928247296;2465.00;0.00;0.00;0.00;0.91;0.09;0.78;0.58
796463325907419136;0.00;0.00;0.00;0.00;1.00;0.00;0.72;0.72
796463325886480388;172.00;0.00;0.00;0.32;0.61;0.07;0.61;0.79
796463325869723649;2.00;0.00;0.00;0.01;0.67;0.31;0.68;0.60
796463325869506560;10.00;0.00;0.00;0.00;0.67;0.33;0.48;0.40
796463325806817280;1538.00;0.00;0.00;0.01;0.78;0.22;0.52;0.34
796463325773176832;36929.00;0.00;0.00;0.01;0.94;0.05;0.45;0.54
796463325764784128;32.00;0.00;0.00;0.00;0.98;0.02;0.45;0.33
796463325743894537;0.00;0.00;0.00;0.01;0.64;0.36;0.59;0.91
796463325735309312;0.00;0.00;0.00;0.00;0.96;0.04;0.71;0.93
796463325693480961;103627.00;0.00;0.00;0.00;1.00;0.00;0.68;0.86
796463325647425540;8460.00;0.00;0.00;0.00;1.00;0.00;0.77;0.89
796463325643153408;192.00;0.00;0.00;0.00;0.99;0.00;0.67;0.56
796463325618065409;1178.00;0.00;0.00;0.00;0.99;0.00;0.67;0.64
796463325618012160;92786.00;0.00;0.00;0.05;0.95;0.01;0.50;0.58
796463325609652224;145.00;0.00;0.00;0.01;0.97;0.02;0.61;0.80
796463325592907776;17731.00;0.00;0.00;0.00;1.00;0.00;0.63;0.42
796463325576134656;0.00;0.00;0.00;0.00;1.00;0.00;0.54;0.72
796463325550956547;276.00;0.00;0.00;0.01;0.25;0.74;0.34;0.37
796463325538238464;92086.00;0.00;0.00;0.00;0.99;0.01;0.46;0.77
796463325513035777;656.00;0.00;0.00;0.02;0.81;0.17;0.53;0.64
796463325508997120;2.00;0.00;0.00;0.00;0.95;0.05;0.67;0.67
796463325504798720;33.00;0.00;0.00;0.00;0.99;0.01;0.57;0.72
796463325479665664;35774.00;0.00;0.56;0.00;1.00;0.00;0.66;0.66
796463325479436288;0.00;0.00;0.00;0.04;0.32;0.64;0.79;0.72
796463325437710344;4870.00;0.00;0.00;0.00;1.00;0.00;0.71;0.76
796463325416669185;1.00;2.00;0.00;0.00;0.99;0.00;0.70;0.21
796463325408280576;0.00;1.00;0.00;0.00;0.98;0.02;0.65;0.60
796463325408206848;385.00;0.00;0.00;0.00;0.98;0.01;0.46;0.85
796463325358026752;14.00;0.00;0.00;0.65;0.20;0.14;0.36;0.88
796463325357948928;187.00;0.00;0.01;0.01;0.73;0.26;0.46;0.37
796463325332865024;0.00;0.00;0.00;0.00;1.00;0.00;0.68;0.91
796463325311881220;2729.00;0.00;0.00;0.00;0.99;0.01;0.70;0.79
796463325299220481;52.00;0.00;0.00;0.00;1.00;0.00;0.64;0.90
796463325286715393;1743.00;0.00;0.00;0.00;1.00;0.00;0.77;0.52
796463325286715392;6726.00;0.00;0.00;0.01;0.89;0.10;0.62;0.84
796463325286645760;7650.00;0.00;0.00;0.00;1.00;0.00;0.62;0.77
796463325253017600;0.00;0.00;0.00;0.11;0.57;0.33;0.82;0.93
796463325240578048;0.00;0.00;0.00;0.01;0.78;0.22;0.55;0.53
796463325194223616;0.00;0.00;0.00;0.10;0.07;0.83;0.48;0.30
796463325186031616;3.00;5.00;0.00;0.00;1.00;0.00;0.48;0.66
796463325169274880;93.00;0.00;0.00;0.01;0.95;0.04;0.65;0.75
796463325169127425;894.00;0.00;0.00;0.00;0.92;0.07;0.48;0.65
796463325160886274;27860.00;0.00;0.00;0.00;0.91;0.08;0.41;0.69
796463325152444416;21.00;0.00;0.00;0.01;0.91;0.08;0.44;0.61
796463325077000192;0.00;0.00;0.00;0.01;0.88;0.11;0.62;0.63
796463325014085633;79.00;0.00;0.00;0.01;0.86;0.13;0.52;0.29
796463324988919808;0.00;1.00;0.00;0.01;0.97;0.03;0.44;0.48
796463324955168768;2816.00;0.00;0.00;0.01;0.78;0.22;0.33;0.29
796463324938588160;4.00;0.00;0.00;0.00;0.99;0.01;0.54;0.85
796463324900818945;23947.00;0.00;0.00;0.00;0.87;0.13;0.47;0.26
796463324888264704;9060.00;0.00;0.00;0.01;0.78;0.22;0.43;0.26
796463324883984384;0.00;0.00;0.00;0.00;0.99;0.01;0.64;0.61
796463324875673600;5.00;3.00;0.00;0.00;0.95;0.05;0.68;0.39
796463324854677504;23947.00;0.00;0.00;0.00;0.87;0.13;0.48;0.26
796463324854484992;7.00;0.00;0.00;0.00;1.00;0.00;0.74;0.59
796463324850331648;66197.00;0.00;0.00;0.00;0.87;0.13;0.45;0.65
796463324833738752;0.00;0.00;0.00;0.00;0.93;0.07;0.80;0.94
796463324820951040;1282.00;0.00;0.00;0.00;0.92;0.07;0.62;0.52
796463324791705600;448.00;0.00;0.00;0.00;1.00;0.00;0.69;0.67
796463324775018496;8.00;0.00;0.00;0.01;0.86;0.13;0.61;0.63
796463324724600832;1883.00;0.00;0.00;0.00;0.99;0.01;0.65;0.84
796463324674359296;3265.00;0.00;0.00;0.00;0.92;0.08;0.68;0.70
796463324636573696;62.00;0.00;0.00;0.00;0.16;0.83;0.61;0.49
796463324619767808;2658.00;0.00;0.01;0.00;0.93;0.07;0.58;0.63
796463324590325760;428.00;0.00;0.00;0.01;0.69;0.31;0.63;0.52
796463324590288896;6388.00;0.00;0.00;0.00;1.00;0.00;0.46;0.71
796463324573683722;0.00;1.00;0.00;0.01;0.47;0.52;0.73;0.67
796463324514828288;0.00;7.00;0.00;0.00;0.87;0.13;0.82;0.60
796463324489809925;131.00;0.00;0.00;0.00;0.94;0.06;0.61;0.72
796463324489728001;43.00;0.00;0.00;0.01;0.50;0.50;0.53;0.21
796463324485533696;4714.00;0.00;0.00;0.01;0.78;0.22;0.58;0.15
796463324477038592;618.00;0.00;0.00;0.00;0.99;0.01;0.61;0.75
796463324430999554;788.00;0.00;0.00;0.00;0.99;0.01;0.77;0.78
796463324389081089;626.00;0.00;0.10;0.00;0.92;0.08;0.56;0.33
796463324384862209;8472.00;0.00;0.00;0.00;1.00;0.00;0.50;0.89
796463324372180992;17.00;0.00;0.00;0.01;0.77;0.22;0.68;0.47
796463324347170817;23947.00;0.00;0.00;0.00;0.87;0.13;0.40;0.26
796463324263288832;1275.00;0.00;0.00;0.01;0.87;0.12;0.49;0.46
796463324238061569;2488.00;0.00;0.00;0.00;0.91;0.09;0.52;0.58
796463324204396544;205.00;0.00;0.00;0.00;0.79;0.20;0.78;0.93
796463324196061184;6344.00;0.00;0.00;0.01;0.92;0.07;0.57;0.39
796463324137394176;16231.00;0.00;0.00;0.01;0.94;0.06;0.64;0.69
796463324116451328;640.00;0.00;0.00;0.01;0.86;0.13;0.48;0.54
796463324036812806;32.00;0.00;0.00;0.00;0.94;0.06;0.52;0.65
796463324024229893;15.00;0.00;0.00;0.00;0.99;0.00;0.68;0.87
796463323990675459;1040.00;0.00;0.00;0.00;0.83;0.17;0.49;0.58
796463323982286856;0.00;0.00;0.00;0.00;0.74;0.25;0.47;0.52
796463323969679361;0.00;1.00;0.00;0.01;0.84;0.15;0.47;0.68
796463323940343808;410.00;0.00;0.00;0.05;0.95;0.01;0.74;0.79
796463323919372289;0.00;0.00;0.01;0.00;1.00;0.00;0.58;0.58
796463323898347520;662.00;0.00;0.00;0.26;0.39;0.35;0.71;0.66
796463323894153216;1240.00;0.00;0.00;0.00;1.00;0.00;0.31;0.26
796463323881598977;0.00;0.00;0.00;0.00;0.99;0.01;0.75;0.97
796463323873099776;1748.00;0.00;0.00;0.01;0.77;0.22;0.44;0.35
796463323852181504;894.00;0.00;0.00;0.00;0.92;0.07;0.66;0.65
796463323797737472;1.00;0.00;0.00;0.00;0.69;0.31;0.70;0.97
796463323793367040;254.00;0.00;0.00;0.00;1.00;0.00;0.49;0.84
796463323776778240;1.00;1.00;0.00;0.06;0.45;0.48;0.74;0.99
796463323768324096;1303.00;0.00;0.00;0.03;0.52;0.45;0.59;0.79
796463323717976064;27.00;0.00;0.00;0.00;0.99;0.01;0.60;0.84
796463323701280768;13568.00;0.00;0.00;0.02;0.43;0.56;0.69;0.85
796463323667496960;8096.00;0.00;0.00;0.00;0.99;0.00;0.70;0.65
796463323646664704;10515.00;0.00;0.00;0.00;0.99;0.01;0.53;0.56
796463323642548225;10.00;0.00;0.00;0.01;0.67;0.32;0.49;0.14
796463323629789185;1.00;0.00;0.00;0.01;0.39;0.60;0.33;0.48
796463323604799489;488.00;0.00;0.00;0.00;0.78;0.22;0.59;0.59
796463323592216577;4901.00;0.00;0.00;0.00;1.00;0.00;0.53;0.76
796463323558473728;3.00;0.00;0.00;0.00;1.00;0.00;0.60;0.72
796463323512446976;93.00;0.00;0.00;0.00;0.99;0.01;0.78;0.87
796463323483021312;0.00;0.00;0.00;0.01;0.93;0.06;0.81;0.40
796463323478900737;0.00;0.00;0.00;0.00;0.96;0.04;0.59;0.52
796463323420250115;4498.00;0.00;0.00;0.01;0.78;0.22;0.48;0.16
796463323395084291;112.00;0.00;0.00;0.00;1.00;0.00;0.70;0.79
796463323382300672;2.00;0.00;0.00;0.00;0.99;0.01;0.64;0.90
796463323378307075;23947.00;0.00;0.00;0.00;0.87;0.13;0.56;0.26
796463323344752643;17730.00;0.00;0.00;0.01;0.77;0.22;0.71;0.72
796463323319586816;669.00;0.00;0.40;0.01;0.92;0.08;0.26;0.13
796463323311177728;0.00;0.00;0.00;0.00;0.81;0.18;0.87;0.68
796463323307003904;0.00;0.00;0.00;0.02;0.53;0.46;0.73;0.55
796463323244007424;135.00;0.00;0.00;0.01;0.78;0.22;0.74;0.36
796463323197952001;2540.00;0.00;0.00;0.04;0.74;0.23;0.64;0.43
796463323193679872;101.00;0.00;0.00;0.01;0.78;0.22;0.58;0.50
796463323143254016;587.00;0.00;0.00;0.02;0.98;0.00;0.74;0.78
796463323122237440;0.00;1.00;0.00;0.00;1.00;0.00;0.52;0.43
796463323114012673;894.00;0.00;0.00;0.00;0.92;0.07;0.71;0.65
796463323101429760;0.00;0.00;0.00;0.00;1.00;0.00;0.69;0.58
796463323097288705;249.00;0.00;0.00;0.00;0.98;0.02;0.58;0.67
796463323088912384;1797.00;0.00;0.00;0.00;0.76;0.24;0.58;0.71
796463323084705798;30.00;0.00;0.00;0.01;0.78;0.22;0.67;0.61
